gene size,replicate,genomes gt,genomes inf,runtime_phases_1-3,runtime_phase_4,total_runtime,alpha,gamma
150,4,3,3,0.034900607002782635,4.67000063508749e-07,0.034901074002846144,1.0,0.25
150,5,3,3,0.07810071799758589,3.530003596097231e-07,0.0781010709979455,0.25,1.0
150,5,3,3,0.10985747699669446,3.6000346881337464e-07,0.10985783700016327,0.5,1.0
150,5,4,4,0.04777470000044559,3.839995770249516e-07,0.047775084000022616,1.0,1.0
150,5,8,6,0.08968312399883871,3.809982445091009e-07,0.08968350499708322,1.0,0.5
150,5,3,3,0.12886936200084165,3.8299913285300136e-07,0.1288697449999745,1.0,0.25
200,1,5,5,0.095949450002081,3.9599763113074005e-07,0.09594984599971212,0.25,1.0
200,1,5,102,0.21631171899934998,3.8200232665985823e-07,0.21631210100167664,0.5,1.0
200,1,10,8,0.20257411700004013,2.950000634882599e-07,0.20257441200010362,1.0,1.0
200,1,9,9,4.0410824390019116,3.699969965964556e-07,4.041082808998908,1.0,0.5
200,1,8,8,0.19074726800317876,4.879984771832824e-07,0.19074775600165594,1.0,0.25
200,2,8,8,0.1653993609979807,3.8300277083180845e-07,0.16539974400075153,0.25,1.0
200,2,6,13,0.0676828169998771,4.3599720811471343e-07,0.06768325299708522,0.5,1.0
200,2,2,2,0.03719052799715428,3.9600126910954714e-07,0.037190923998423386,1.0,1.0
200,2,6,103,0.23953612699915539,3.940003807656467e-07,0.23953652099953615,1.0,0.5
200,2,5,5,0.09534718199938652,4.760004230774939e-07,0.0953476579998096,1.0,0.25
200,3,10,8,0.28362474799723714,7.770031515974551e-07,0.28362552500038873,0.25,1.0
200,3,2,2,0.040984380000736564,4.850007826462388e-07,0.04098486500151921,0.5,1.0
200,3,2,2,0.0420802279986674,3.7300196709111333e-07,0.04208060100063449,1.0,1.0
200,3,4,103,0.20321315599721856,4.1400198824703693e-07,0.2032135699992068,1.0,0.5
200,3,4,4,0.08423421300176415,4.889989213552326e-07,0.0842347020006855,1.0,0.25
200,4,6,6,0.11615136399996118,7.05000275047496e-07,0.11615206900023622,0.25,1.0
200,4,2,102,0.1531430699978955,3.839995770249516e-07,0.15314345399747253,0.5,1.0
200,4,10,10,0.21145543799866573,3.749992174562067e-07,0.21145581299788319,1.0,1.0
200,4,8,103,0.24261815799764008,3.8200232665985823e-07,0.24261853999996674,1.0,0.5
200,4,9,104,0.2778517129991087,6.420013960450888e-07,0.27785235500050476,1.0,0.25
200,5,8,8,0.1653154790001281,6.709997251164168e-07,0.16531614999985322,0.25,1.0
200,5,5,5,0.3771901350010012,3.4299955586902797e-07,0.37719047800055705,0.5,1.0
200,5,7,102,0.2510908109979937,3.989989636465907e-07,0.25109120999695733,1.0,1.0
200,5,7,103,0.2501247380023415,4.209978214930743e-07,0.25012515900016297,1.0,0.5
200,5,9,9,0.1859429590003856,2.679989847820252e-07,0.18594322699937038,1.0,0.25
250,1,7,102,0.2898000690001936,3.6499841371551156e-07,0.28980043399860733,0.25,1.0
250,1,8,103,0.2973888109991094,3.720015229191631e-07,0.29738918300063233,0.5,1.0
250,1,3,103,0.22114920699823415,3.679997462313622e-07,0.22114957499798038,1.0,1.0
250,1,3,102,0.19611932699990575,3.7500285543501377e-07,0.1961197020027612,1.0,0.5
250,1,7,7,0.20194019799964735,2.5999906938523054e-07,0.20194045799871674,1.0,0.25
250,2,3,3,0.09640692500033765,2.1899904822930694e-07,0.09640714399938588,0.25,1.0
250,2,10,104,0.3390203790004307,3.7399877328425646e-07,0.339020752999204,0.5,1.0
250,2,10,10,0.31126991500059376,4.569992597680539e-07,0.3112703719998535,1.0,1.0
250,2,8,103,0.30191425800148863,3.6100027500651777e-07,0.30191461900176364,1.0,0.5
250,2,8,103,0.2909797569991497,4.850007826462388e-07,0.29098024199993233,1.0,0.25
250,3,8,103,0.3050998399994569,3.770001058001071e-07,0.3051002169995627,0.25,1.0
250,3,7,7,0.20426549300100305,4.040011845063418e-07,0.20426589700218756,0.5,1.0
250,3,3,3,0.08191465599884395,1.4300167094916105e-07,0.0819147990005149,1.0,1.0
250,3,5,5,0.23777381199761294,3.6400160752236843e-07,0.23777417599922046,1.0,0.5
250,3,10,103,0.3419514419983898,3.7500285543501377e-07,0.3419518170012452,1.0,0.25
